data_da_transacao,hora_da_transacao,localizacao_da_loja,quantidade_vendida,valor_unitario,valor_total,categoria_do_produto,nome_do_produto,tamanho,nome_do_mes,nome_do_dia,hora,mes,dia_da_semana
22-04-2023,16:50:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sábado,16,4,5
23-04-2023,07:28:35,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Domingo,7,4,6
23-04-2023,07:50:05,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Domingo,7,4,6
23-04-2023,10:03:43,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Domingo,10,4,6
24-04-2023,10:21:21,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Segunda-feira,10,4,0
24-04-2023,13:52:11,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Segunda-feira,13,4,0
25-04-2023,07:02:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Terça-feira,7,4,1
25-04-2023,07:23:11,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Terça-feira,7,4,1
25-04-2023,08:31:10,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Terça-feira,8,4,1
26-04-2023,08:51:52,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Quarta-feira,8,4,2
26-04-2023,10:10:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Quarta-feira,10,4,2
26-04-2023,19:07:34,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Quarta-feira,19,4,2
27-04-2023,18:19:44,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Quinta-feira,18,4,3
28-04-2023,09:05:15,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sexta-feira,9,4,4
28-04-2023,10:51:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sexta-feira,10,4,4
28-04-2023,13:53:25,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sexta-feira,13,4,4
28-04-2023,17:48:26,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sexta-feira,17,4,4
29-04-2023,12:33:36,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sábado,12,4,5
29-04-2023,16:26:09,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Sábado,16,4,5
30-04-2023,08:32:35,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Abril,Domingo,8,4,6
01-03-2023,12:30:49,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,12,3,2
01-03-2023,13:27:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,13,3,2
01-03-2023,15:02:28,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,15,3,2
03-03-2023,12:06:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,12,3,4
03-03-2023,17:20:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,17,3,4
03-03-2023,17:35:54,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,17,3,4
05-03-2023,09:20:54,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,9,3,6
05-03-2023,11:06:34,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,11,3,6
05-03-2023,14:05:24,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,14,3,6
05-03-2023,17:06:25,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,17,3,6
05-03-2023,18:01:22,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,18,3,6
06-03-2023,11:37:15,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Segunda-feira,11,3,0
06-03-2023,16:30:17,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Segunda-feira,16,3,0
07-03-2023,12:38:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,12,3,1
08-03-2023,07:12:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,7,3,2
08-03-2023,09:19:53,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,9,3,2
09-03-2023,10:25:37,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,10,3,3
09-03-2023,11:08:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,11,3,3
10-03-2023,09:40:28,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,9,3,4
11-03-2023,07:13:13,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,7,3,5
11-03-2023,08:25:09,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,8,3,5
11-03-2023,08:42:09,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,8,3,5
11-03-2023,08:54:15,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,8,3,5
11-03-2023,08:59:56,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,8,3,5
11-03-2023,13:08:11,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,13,3,5
12-03-2023,10:14:05,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,10,3,6
12-03-2023,10:47:23,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,10,3,6
12-03-2023,11:12:20,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,11,3,6
12-03-2023,12:49:53,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,12,3,6
14-03-2023,08:09:41,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,8,3,1
14-03-2023,15:01:00,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,15,3,1
15-03-2023,08:38:18,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,8,3,2
15-03-2023,08:39:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,8,3,2
15-03-2023,13:36:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,13,3,2
15-03-2023,14:18:45,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,14,3,2
15-03-2023,18:15:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,18,3,2
16-03-2023,12:36:09,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,12,3,3
16-03-2023,19:29:07,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,19,3,3
18-03-2023,07:09:23,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,7,3,5
18-03-2023,07:15:55,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,7,3,5
20-03-2023,08:19:25,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Segunda-feira,8,3,0
20-03-2023,19:30:13,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Segunda-feira,19,3,0
20-03-2023,20:11:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Segunda-feira,20,3,0
21-03-2023,10:30:19,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,10,3,1
21-03-2023,13:32:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,13,3,1
21-03-2023,18:01:03,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,18,3,1
22-03-2023,11:18:24,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,11,3,2
22-03-2023,16:50:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,16,3,2
23-03-2023,10:27:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,10,3,3
24-03-2023,08:26:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,8,3,4
24-03-2023,10:21:21,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,10,3,4
24-03-2023,13:52:11,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,13,3,4
25-03-2023,07:23:11,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,7,3,5
25-03-2023,08:31:10,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sábado,8,3,5
26-03-2023,08:51:52,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Domingo,8,3,6
28-03-2023,11:13:26,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,11,3,1
28-03-2023,16:36:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Terça-feira,16,3,1
29-03-2023,12:33:36,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,12,3,2
29-03-2023,14:13:10,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,14,3,2
29-03-2023,14:39:55,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,14,3,2
29-03-2023,16:26:09,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quarta-feira,16,3,2
30-03-2023,08:17:41,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,8,3,3
30-03-2023,15:04:27,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,15,3,3
30-03-2023,15:42:27,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Quinta-feira,15,3,3
31-03-2023,10:54:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,10,3,4
31-03-2023,12:33:36,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,12,3,4
31-03-2023,13:17:03,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Março,Sexta-feira,13,3,4
01-01-2023,08:52:03,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,8,1,6
01-01-2023,12:30:49,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,12,1,6
01-01-2023,15:02:28,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,15,1,6
01-01-2023,16:00:23,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,16,1,6
01-01-2023,19:06:58,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,19,1,6
03-01-2023,12:06:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,12,1,1
04-01-2023,11:51:42,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,11,1,2
04-01-2023,13:08:33,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,13,1,2
04-01-2023,19:09:29,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,19,1,2
05-01-2023,09:20:54,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,9,1,3
05-01-2023,10:22:27,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,10,1,3
05-01-2023,11:06:45,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,11,1,3
05-01-2023,18:39:05,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,18,1,3
06-01-2023,11:37:15,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,11,1,4
07-01-2023,10:35:38,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,10,1,5
08-01-2023,07:12:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,7,1,6
08-01-2023,18:43:38,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,18,1,6
10-01-2023,07:00:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,7,1,1
11-01-2023,07:05:20,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,7,1,2
11-01-2023,07:13:13,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,7,1,2
11-01-2023,08:54:15,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,8,1,2
11-01-2023,09:17:21,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,9,1,2
11-01-2023,09:52:03,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,9,1,2
12-01-2023,10:14:05,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,10,1,3
13-01-2023,08:39:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,8,1,4
13-01-2023,15:15:37,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,15,1,4
13-01-2023,19:20:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,19,1,4
14-01-2023,08:09:41,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,8,1,5
14-01-2023,08:19:23,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,8,1,5
14-01-2023,20:11:10,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,20,1,5
15-01-2023,08:39:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,8,1,6
16-01-2023,07:46:04,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,7,1,0
16-01-2023,10:23:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,10,1,0
16-01-2023,12:36:09,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,12,1,0
17-01-2023,14:25:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,14,1,1
18-01-2023,07:54:46,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,7,1,2
18-01-2023,11:53:57,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,11,1,2
18-01-2023,15:34:27,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,15,1,2
19-01-2023,15:06:54,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,15,1,3
21-01-2023,10:30:19,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,10,1,5
21-01-2023,13:32:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,13,1,5
23-01-2023,07:28:35,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,7,1,0
23-01-2023,10:27:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,10,1,0
23-01-2023,11:55:27,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,11,1,0
24-01-2023,10:21:21,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,10,1,1
25-01-2023,07:02:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,7,1,2
26-01-2023,18:10:59,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,18,1,3
27-01-2023,18:19:44,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,18,1,4
28-01-2023,09:05:15,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,9,1,5
30-01-2023,09:11:10,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,9,1,0
30-01-2023,17:24:16,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,17,1,0
31-01-2023,18:29:08,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,18,1,1
01-02-2023,19:06:58,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,19,2,2
03-02-2023,11:47:58,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,11,2,4
03-02-2023,12:06:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,12,2,4
03-02-2023,13:25:04,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,13,2,4
03-02-2023,17:20:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,17,2,4
04-02-2023,10:28:18,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,10,2,5
04-02-2023,13:08:33,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,13,2,5
04-02-2023,19:09:29,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,19,2,5
05-02-2023,14:05:24,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Domingo,14,2,6
05-02-2023,17:06:25,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Domingo,17,2,6
07-02-2023,08:17:41,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,8,2,1
07-02-2023,09:45:17,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,9,2,1
07-02-2023,11:23:45,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,11,2,1
08-02-2023,11:04:36,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,11,2,2
08-02-2023,18:43:38,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,18,2,2
09-02-2023,08:29:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,8,2,3
09-02-2023,10:54:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,10,2,3
09-02-2023,11:08:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,11,2,3
09-02-2023,11:32:16,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,11,2,3
10-02-2023,09:40:28,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,9,2,4
11-02-2023,07:13:13,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,7,2,5
11-02-2023,08:59:56,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,8,2,5
11-02-2023,09:52:03,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,9,2,5
12-02-2023,18:55:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Domingo,18,2,6
13-02-2023,08:32:35,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Segunda-feira,8,2,0
13-02-2023,08:39:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Segunda-feira,8,2,0
13-02-2023,09:33:59,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Segunda-feira,9,2,0
14-02-2023,08:19:23,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,8,2,1
15-02-2023,08:39:30,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,8,2,2
15-02-2023,10:07:54,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,10,2,2
15-02-2023,13:36:47,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,13,2,2
15-02-2023,18:15:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,18,2,2
16-02-2023,10:23:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,10,2,3
16-02-2023,19:29:07,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,19,2,3
17-02-2023,14:25:48,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,14,2,4
18-02-2023,07:09:23,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,7,2,5
18-02-2023,07:15:55,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,7,2,5
19-02-2023,18:54:42,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Domingo,18,2,6
20-02-2023,08:19:25,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Segunda-feira,8,2,0
20-02-2023,19:30:13,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Segunda-feira,19,2,0
21-02-2023,10:30:19,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,10,2,1
21-02-2023,16:25:32,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,16,2,1
22-02-2023,07:08:41,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,7,2,2
22-02-2023,16:50:01,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quarta-feira,16,2,2
23-02-2023,07:50:05,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,7,2,3
23-02-2023,10:03:43,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Quinta-feira,10,2,3
24-02-2023,10:21:21,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sexta-feira,10,2,4
25-02-2023,07:02:31,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Sábado,7,2,5
26-02-2023,08:51:52,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Domingo,8,2,6
28-02-2023,13:53:25,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,13,2,1
28-02-2023,17:48:26,Hell's Kitchen,1,3.75,3.75,Café,Latte,Não Definido,Fevereiro,Terça-feira,17,2,1
01-01-2023,09:21:08,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,9,1,6
01-01-2023,10:56:14,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,10,1,6
01-01-2023,11:44:09,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,11,1,6
03-01-2023,10:20:42,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,10,1,1
05-01-2023,08:20:57,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,8,1,3
05-01-2023,08:44:32,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,8,1,3
07-01-2023,06:27:23,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,6,1,5
08-01-2023,08:57:11,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,8,1,6
08-01-2023,10:10:20,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,10,1,6
09-01-2023,08:51:56,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,8,1,0
09-01-2023,15:44:54,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,15,1,0
10-01-2023,06:40:35,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,6,1,1
10-01-2023,08:31:58,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,8,1,1
10-01-2023,09:38:29,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,9,1,1
10-01-2023,18:11:23,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,18,1,1
11-01-2023,08:38:20,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,8,1,2
11-01-2023,16:41:09,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,16,1,2
12-01-2023,17:52:08,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,17,1,3
14-01-2023,11:40:03,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,11,1,5
14-01-2023,17:39:21,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sábado,17,1,5
15-01-2023,16:41:49,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Domingo,16,1,6
16-01-2023,17:21:20,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Segunda-feira,17,1,0
17-01-2023,14:48:02,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Terça-feira,14,1,1
18-01-2023,12:52:41,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quarta-feira,12,1,2
19-01-2023,06:55:49,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Quinta-feira,6,1,3
20-01-2023,08:19:48,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,8,1,4
20-01-2023,08:54:26,Lower Manhattan,1,3.75,3.75,Café,Latte,Não Definido,Janeiro,Sexta-feira,8,1,4
